source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,pmra,pmdec,radial_velocity
1197588859547184640,237.18465990742192,18.141171933429998,8.523070485044334,3.348804,1.8989244,-52.40655443825129,-88.41932366245398,
2603370653827638656,342.3978595434945,-13.592800139917461,10.017146428389767,3.350818,1.818984,-13.385985909035567,-38.60909393267461,
511974502720839040,28.599188504594277,63.670018347664225,7.003721351367755,3.3546658,-0.027085543,29.587486438288494,-18.386769503554564,
5773473920382493440,221.96534284573215,-79.04482599328387,6.550918437846783,3.3622816,1.5571752,-5.133333389198627,-16.29870273569667,
6427464123776727168,302.19503988923026,-66.18709128441725,163.9544145383167,3.3641381,1.0192785,1211.7606270999615,-1130.2369049548956,
5778842011026728704,245.08645354299293,-78.69591351848779,5.250752722687099,3.3667247,2.5643404,-9.678202939089392,-37.14668051864558,
699870869414974336,137.66159865872208,30.96298610131605,6.649020218077174,3.36875,3.9469929,-10.722682764113625,-33.82237411571386,
3662636823132300032,203.67206658148982,-0.5956181019830046,43.74674588145839,3.3738446,0.3116889,-276.9029992866074,44.62071265610922,-5.7275577
3312744219988782720,67.16608051054888,15.870784455320392,21.81251596251546,3.3779078,0.39932775,106.14776250704207,-20.293824952737538,
6112195451032545024,207.37599656289228,-41.68780286870546,8.047561685737936,3.3789372,-0.26299977,-26.1368515903383,-21.226232073118105,
11166438229308672,51.20302758439933,9.028538893521931,15.078813297551084,3.3823738,1.1385627,-66.3842445405924,-74.41348730919924,
2591891443195067264,22.870999185961374,15.34581754691887,8.733507455452296,3.3828592,1.211947,28.583772574864522,-3.216513878931902,
1421593566062037120,268.38296843103956,56.87299266128546,29.06031538624813,3.3842714,1.3848119,93.69808562980208,78.91420818612886,
872128538640246144,113.98046139731666,26.89527337662016,12.876056855002979,3.3864715,1.8178422,-32.84069129467204,-106.00246713633416,
5537302945910490240,118.05423048621645,-40.575748984529646,8.983792700869946,3.393327,1.2631924,-11.773834734705257,7.368216492116234,
6801963487915169920,312.9553322987257,-26.919143946973296,5.897469347770312,3.3990402,1.850532,-9.015960764345607,-2.047839198192388,
4871775051598300160,66.00955538338754,-34.01663400435644,11.126967449378133,3.400128,1.6860547,67.57204680654695,48.48930077656063,
3312052249215275904,64.94888616843296,15.627538192852759,21.664548744839898,3.4027567,1.2049625,116.24694786142689,-23.368325290143204,
1939115478598580352,354.39204130799976,46.456276552702825,38.573580782293064,3.404353,1.2695382,159.60618429181037,-421.8217509852036,
6425343818681031040,311.2390853775673,-66.20316637313928,23.801133037350663,3.4054875,0.3900833,-42.783559386994426,10.172501433062292,5.3661194
5998019895874780928,240.03043321410547,-38.39682619869986,7.594244118996563,3.4078684,-0.2772143,-17.59324437653166,-27.255637368338355,
1243381938292692096,207.36890789539856,15.798083162203483,13.422818758026837,3.41004,1.7514839,-93.26884995812442,40.16644391213432,
5330160246631998848,136.03835273422885,-47.0977749570303,10.8265285960073,3.4186177,1.377886,-47.8618229671619,-8.972799746396491,
588551501854159744,145.2869906228765,9.892141951709274,24.19762317452514,3.4208007,0.75040364,-142.62067344970026,-37.33765440978749,
5199386085968886528,158.86625302656304,-78.60773860956509,7.351357354280559,3.42169,1.8184111,-37.92898777161057,11.23445246845769,
5300534077635861888,137.74190406346486,-58.96684016755167,7.948093273210861,3.421808,-0.15955353,-13.687751115247739,13.587205693184607,
